Timestamp,Algorithm,TP,FP,FN,Recall,Precision,F1,MOTP
4090.882,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.47342512625942346
4090.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4091.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4091.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4091.282,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.44326011940553545
4091.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4091.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4091.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4091.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4091.783,M-detector,0,2,25,0.0,0.0,0.0,0.0
4091.882,M-detector,0,3,25,0.0,0.0,0.0,0.0
4091.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.082,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.441915987602344
4092.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4092.682,M-detector,0,1,25,0.0,0.0,0.0,0.0
4092.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4092.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.682,M-detector,0,0,25,0.0,0.0,0.0,0.0
4093.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4093.982,M-detector,0,0,25,0.0,0.0,0.0,0.0
4094.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4094.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4094.282,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5822385455427692
4094.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4094.482,M-detector,0,3,25,0.0,0.0,0.0,0.0
4094.582,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.520558641723014
4094.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4094.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4094.882,M-detector,0,3,25,0.0,0.0,0.0,0.0
4094.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4095.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4095.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4095.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4095.382,M-detector,0,3,25,0.0,0.0,0.0,0.0
4095.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4095.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4095.683,M-detector,0,2,25,0.0,0.0,0.0,0.0
4095.782,M-detector,0,4,25,0.0,0.0,0.0,0.0
4095.882,M-detector,0,4,25,0.0,0.0,0.0,0.0
4095.982,M-detector,0,4,25,0.0,0.0,0.0,0.0
4096.082,M-detector,0,2,25,0.0,0.0,0.0,0.0
4096.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4096.282,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.577385425152573
4096.382,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.47154133147338245
4096.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4096.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4096.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4096.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4096.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4096.982,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.4943057486754927
4097.082,M-detector,0,2,25,0.0,0.0,0.0,0.0
4097.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4097.282,M-detector,0,0,25,0.0,0.0,0.0,0.0
4097.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4097.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4097.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4097.682,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.4739926394905194
4097.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4097.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4097.982,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4728168059551435
4098.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4098.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.682,M-detector,0,0,25,0.0,0.0,0.0,0.0
4098.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4098.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4099.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4099.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.683,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4099.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4100.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4100.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4100.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4100.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4100.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4100.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4100.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4100.785,M-detector,0,2,25,0.0,0.0,0.0,0.0
4100.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4100.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4101.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4101.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4101.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4101.383,M-detector,0,4,25,0.0,0.0,0.0,0.0
4101.482,M-detector,0,4,25,0.0,0.0,0.0,0.0
4101.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4101.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4101.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4101.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4101.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4102.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4102.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4102.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4102.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4102.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4102.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4102.682,M-detector,0,0,25,0.0,0.0,0.0,0.0
4102.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4102.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4102.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.082,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4103.682,M-detector,0,3,25,0.0,0.0,0.0,0.0
4103.782,M-detector,0,4,25,0.0,0.0,0.0,0.0
4103.882,M-detector,0,3,25,0.0,0.0,0.0,0.0
4103.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4104.082,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.41979640998629275
4104.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4104.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4104.382,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.4165937171617011
4104.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4104.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4104.682,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.39631258345438997
4104.782,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.410716606708444
4104.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4104.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4105.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4105.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4105.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4105.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4105.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4105.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4105.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4105.782,M-detector,0,0,25,0.0,0.0,0.0,0.0
4105.882,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.5055365675597318
4105.982,M-detector,2,0,23,0.08,1.0,0.14814814814814814,0.5211666195779031
4106.082,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4942476368263494
4106.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4106.282,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5826664698567408
4106.382,M-detector,2,1,23,0.08,0.6666666666666666,0.14285714285714285,0.5043522713526146
4106.482,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.54148388326252
4106.582,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.5150173785234342
4106.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4106.782,M-detector,2,0,23,0.08,1.0,0.14814814814814814,0.555979914080668
4106.882,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5178389113570717
4106.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4107.082,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5424069663777847
4107.182,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5956725772524684
4107.282,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.5010385803667655
4107.382,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.5673087195956251
4107.482,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5354738787578398
4107.582,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5508406795485467
4107.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4107.782,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5198660032598211
4107.882,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4989643041539286
4107.982,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5486250318740742
4108.082,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.48028173765921306
4108.182,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4196392640485073
4108.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4108.382,M-detector,2,1,23,0.08,0.6666666666666666,0.14285714285714285,0.45401693809239346
4108.482,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.3836545730689857
4108.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4108.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4108.782,M-detector,0,5,25,0.0,0.0,0.0,0.0
4108.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4108.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.082,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4109.382,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.482,M-detector,0,4,25,0.0,0.0,0.0,0.0
4109.582,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.682,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4109.882,M-detector,0,3,25,0.0,0.0,0.0,0.0
4109.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4110.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4110.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4110.282,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5839707501412778
4110.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4110.482,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.399686929367031
4110.582,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4403014474687926
4110.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4110.782,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4452127980832025
4110.882,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.44998077316308743
4110.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4111.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4111.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4111.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4111.382,M-detector,0,3,25,0.0,0.0,0.0,0.0
4111.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4111.582,M-detector,0,3,25,0.0,0.0,0.0,0.0
4111.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4111.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4111.883,M-detector,0,2,25,0.0,0.0,0.0,0.0
4111.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4112.082,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.44268247749109213
4112.182,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.6273455285596575
4112.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4112.382,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4609463570553893
4112.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4112.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4112.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4112.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4112.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4112.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4113.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4113.182,M-detector,0,2,25,0.0,0.0,0.0,0.0
4113.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4113.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4113.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4113.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4113.682,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.3869833399304497
4113.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4113.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4113.982,M-detector,0,0,25,0.0,0.0,0.0,0.0
4114.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4114.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4114.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4114.382,M-detector,0,0,25,0.0,0.0,0.0,0.0
4114.482,M-detector,0,0,25,0.0,0.0,0.0,0.0
4114.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4114.687,M-detector,0,0,25,0.0,0.0,0.0,0.0
4114.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4114.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4114.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4115.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4115.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4115.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4115.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4115.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4115.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4115.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4115.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4115.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4115.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4116.082,M-detector,0,2,25,0.0,0.0,0.0,0.0
4116.183,M-detector,0,2,25,0.0,0.0,0.0,0.0
4116.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4116.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4116.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4116.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4116.682,M-detector,0,1,25,0.0,0.0,0.0,0.0
4116.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4116.882,M-detector,0,3,25,0.0,0.0,0.0,0.0
4116.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.082,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4117.282,M-detector,0,4,25,0.0,0.0,0.0,0.0
4117.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.582,M-detector,0,3,25,0.0,0.0,0.0,0.0
4117.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4117.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4118.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4118.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4118.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4118.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4118.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4118.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4118.682,M-detector,0,1,25,0.0,0.0,0.0,0.0
4118.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4118.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4118.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4119.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4119.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4119.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4119.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4119.482,M-detector,0,0,25,0.0,0.0,0.0,0.0
4119.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4119.686,M-detector,0,0,25,0.0,0.0,0.0,0.0
4119.782,M-detector,0,0,25,0.0,0.0,0.0,0.0
4119.882,M-detector,0,0,25,0.0,0.0,0.0,0.0
4119.982,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.282,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.382,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.482,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.682,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.782,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.882,M-detector,0,0,25,0.0,0.0,0.0,0.0
4120.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4121.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4121.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4121.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4121.382,M-detector,0,0,25,0.0,0.0,0.0,0.0
4121.482,M-detector,0,0,25,0.0,0.0,0.0,0.0
4121.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4121.682,M-detector,0,1,25,0.0,0.0,0.0,0.0
4121.782,M-detector,0,1,25,0.0,0.0,0.0,0.0
4121.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4121.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4122.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4122.183,M-detector,0,0,25,0.0,0.0,0.0,0.0
4122.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4122.382,M-detector,0,0,25,0.0,0.0,0.0,0.0
4122.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4122.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4122.682,M-detector,0,1,25,0.0,0.0,0.0,0.0
4122.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4122.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4122.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4123.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4123.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4123.284,M-detector,0,2,25,0.0,0.0,0.0,0.0
4123.382,M-detector,0,3,25,0.0,0.0,0.0,0.0
4123.482,M-detector,0,5,25,0.0,0.0,0.0,0.0
4123.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4123.682,M-detector,0,3,25,0.0,0.0,0.0,0.0
4123.782,M-detector,0,4,25,0.0,0.0,0.0,0.0
4123.882,M-detector,0,5,25,0.0,0.0,0.0,0.0
4123.982,M-detector,0,4,25,0.0,0.0,0.0,0.0
4124.082,M-detector,0,2,25,0.0,0.0,0.0,0.0
4124.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4124.282,M-detector,0,4,25,0.0,0.0,0.0,0.0
4124.382,M-detector,1,3,24,0.04,0.25,0.06896551724137932,0.5323265814404211
4124.482,M-detector,0,3,25,0.0,0.0,0.0,0.0
4124.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4124.682,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.43550194752289983
4124.782,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.3977976267258881
4124.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4124.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4125.082,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.4501257960951675
4125.182,M-detector,0,4,25,0.0,0.0,0.0,0.0
4125.282,M-detector,0,2,25,0.0,0.0,0.0,0.0
4125.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4125.482,M-detector,0,3,25,0.0,0.0,0.0,0.0
4125.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4125.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4125.782,M-detector,2,0,23,0.08,1.0,0.14814814814814814,0.5004807423749377
4125.882,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.5765020924990076
4125.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4126.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4126.182,M-detector,2,0,23,0.08,1.0,0.14814814814814814,0.5265058858153945
4126.282,M-detector,2,1,23,0.08,0.6666666666666666,0.14285714285714285,0.5172881194998535
4126.382,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4221872276143973
4126.482,M-detector,2,1,23,0.08,0.6666666666666666,0.14285714285714285,0.4714179787804332
4126.582,M-detector,0,2,25,0.0,0.0,0.0,0.0
4126.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4126.782,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5856005190823986
4126.882,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.5035102196902521
4126.982,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.47234533974131115
4127.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4127.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4127.282,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.4771450419789069
4127.382,M-detector,0,2,25,0.0,0.0,0.0,0.0
4127.482,M-detector,0,2,25,0.0,0.0,0.0,0.0
4127.582,M-detector,1,1,24,0.04,0.5,0.07407407407407407,0.531475571546879
4127.682,M-detector,0,2,25,0.0,0.0,0.0,0.0
4127.782,M-detector,0,2,25,0.0,0.0,0.0,0.0
4127.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4127.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4128.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4128.182,M-detector,0,1,25,0.0,0.0,0.0,0.0
4128.283,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.5503630268436485
4128.382,M-detector,0,0,25,0.0,0.0,0.0,0.0
4128.482,M-detector,0,0,25,0.0,0.0,0.0,0.0
4128.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4128.682,M-detector,1,0,24,0.04,1.0,0.07692307692307693,0.390465895831046
4128.782,M-detector,0,0,25,0.0,0.0,0.0,0.0
4128.882,M-detector,0,1,25,0.0,0.0,0.0,0.0
4128.982,M-detector,0,1,25,0.0,0.0,0.0,0.0
4129.082,M-detector,0,1,25,0.0,0.0,0.0,0.0
4129.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4129.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4129.382,M-detector,0,1,25,0.0,0.0,0.0,0.0
4129.482,M-detector,0,1,25,0.0,0.0,0.0,0.0
4129.582,M-detector,0,1,25,0.0,0.0,0.0,0.0
4129.682,M-detector,0,0,25,0.0,0.0,0.0,0.0
4129.782,M-detector,0,0,25,0.0,0.0,0.0,0.0
4129.882,M-detector,0,2,25,0.0,0.0,0.0,0.0
4129.982,M-detector,0,2,25,0.0,0.0,0.0,0.0
4130.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4130.182,M-detector,0,0,25,0.0,0.0,0.0,0.0
4130.282,M-detector,0,1,25,0.0,0.0,0.0,0.0
4130.382,M-detector,0,3,25,0.0,0.0,0.0,0.0
4130.482,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.4687482466371327
4130.582,M-detector,0,0,25,0.0,0.0,0.0,0.0
4130.682,M-detector,0,1,25,0.0,0.0,0.0,0.0
4130.782,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.5194315408492645
4130.883,M-detector,1,2,24,0.04,0.3333333333333333,0.07142857142857142,0.4472420987641573
4130.982,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.082,M-detector,0,0,25,0.0,0.0,0.0,0.0
4131.182,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.282,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.382,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.482,M-detector,0,4,25,0.0,0.0,0.0,0.0
4131.582,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.682,M-detector,1,3,24,0.04,0.25,0.06896551724137932,0.36207377471382934
4131.782,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.882,M-detector,0,3,25,0.0,0.0,0.0,0.0
4131.982,M-detector,1,4,24,0.04,0.2,0.06666666666666667,0.3864487154569562
